Title,Artist,Year,Genre,path,language,rhythmic_density,num_notes,total_duration,avg_ioi,stdev_ioi,nPVI,periodicity,lz_complexity,norm_lz_complexity,,,,
Bachelors III,Pat Metheny,1989,"jazz, post-bop, fusion, post bop, contemporary jazz, jazz fusion",Wikifonia/Pat Metheny - Bachelors III.mxl,No Lyrics,0.647058823529412,132,204,1.07712765957447,0.977036831198618,25.1455414814194,1.55141843971631,61,0.462121212121212,,,,
Second Hand Rose,James F. Hanley,1973,pop,"Wikifonia/James F. Hanley, Grant Clarke - Second Hand Rose.mxl",English,0.686046511627907,118,172,1.06774193548387,1.02874401868655,28.2376882376882,3.1258064516129,38,0.322033898305085,,,,
Help Me Make It Through The Night,Kris Kristofferson,1970,"alternative country, classic country, country, folk, country pop, americana",Wikifonia/Kris Kristofferson - Help Me Make It Through The Night.mxl,English,0.467948717948718,73,156,1.70454545454545,1.91381990050533,34.0740740740741,6.81818181818182,26,0.356164383561644,,,,
Christmas walk,Chris Bright,2019,"rock, indie, holiday, christmas/holiday, indie rock, christmas, acoustic rock, lo-fi",Wikifonia/Chris Bright - Christmas walk.mxl,No Lyrics,0.74251497005988,62,83.5,1.27049180327869,0.590732876941877,19.0679908326967,6.18852459016393,35,0.564516129032258,,,,
Meghalt a b?r?,Hungarian folk song,1996,Desconocido,Wikifonia/Hungarian folk song - Meghalt a b?r?.mxl,Hungarian,0.911764705882353,31,34,0.891891891891892,0.780982879827021,27.3333333333333,2.10810810810811,14,0.451612903225806,,,,
Anonimo Veneziano,Stelvio Cipriani,2013,soundtrack,Wikifonia/Stelvio Cipriani - Anonimo Veneziano.mxl,No Lyrics,0.780487804878049,128,164,0.525,0.541410195692693,30.6413621374251,1.05,37,0.2890625,,,,
"Theme From New York, New York",John Kander,2003,Desconocido,"Wikifonia/John Kander, Fred Ebb - Theme From New York, New York.mxl",English,0.841463414634146,276,328,0.838120104438642,0.94423817547328,29.8958415322052,1.20365535248042,108,0.391304347826087,,,,
Lambeth Walk,Noel Gay,1986,Desconocido,"Wikifonia/Noel Gay, Douglas Furber - Lambeth Walk.mxl",English,0.948979591836735,186,196,0.764940239043825,0.756463448303925,29.3642213642213,1.9601593625498,69,0.370967741935484,,,,
The Christmas Song,Mel Torme,2013,"christmas music, smooth jazz, cool jazz, jazz, holiday, christmas/holiday, bebop, pop, easy listening, christmas, contemporary jazz","Wikifonia/Mel Torme, Robert Wells - The Christmas Song.mxl",English,1.2027027027027,178,148,0.545454545454545,0.535794082123845,28.427943682181,1.05681818181818,66,0.370786516853933,,,,
?ber den Wolken,Reinhard Mey,1974,"rock, schlager, folk rock, pop, blues, deep house",Wikifonia/Reinhard Mey - ?ber den Wolken.mxl,German,0.982142857142857,110,112,0.792592592592593,1.08704807868706,30.374253677006,2.42962962962963,44,0.4,,,,
Gone With The Wind,Allie Wrubel,1999,"medieval, rock, folk rock, jazz, contemporary folk, progressive rock, folk","Wikifonia/Allie Wrubel, Herb Magidson - Gone With The Wind.mxl",English,0.790322580645161,98,124,0.863309352517986,0.937122276384327,45.9975076469922,1.66906474820144,52,0.530612244897959,,,,
Little Annie Rooney,Michael Nolan,2020,Desconocido,Wikifonia/Michael Nolan - Little Annie Rooney.mxl,English,0.416666666666667,40,96,1.75471698113208,1.25751567569446,27.008547008547,5.26415094339623,19,0.475,,,,
Seems Like Old Times,John Jacob Loeb,2013,Desconocido,"Wikifonia/John Jacob Loeb, Carmen Lombardo - Seems Like Old Times.mxl",English,0.651960784313726,133,204,1.05820105820106,1.12301509401011,34.5679741134286,2.05291005291005,54,0.406015037593985,,,,
The Best Of Times,Jerry Herman,Desconocido,"easy listening, pop",Wikifonia/Jerry Herman - The Best Of Times.mxl,English,0.5,134,268,1.45555555555556,1.31581078605222,30.8661263548481,3.95,57,0.425373134328358,,,,
Get a Life,Les Kettley,1997,"alternative rock, rock, grunge, progressive metal, progressive rock, hard rock, metal, acoustic rock, heavy metal",Wikifonia/Les Kettley - Get a Life.mxl,English,0.875,133,152,0.865497076023392,0.889859811380186,33.2635882635883,2.47368421052632,50,0.37593984962406,,,,
Bay of Biscay O,John Davy,2010,"country, celtic, folk","Wikifonia/John Davy, Andrew Cherry - Bay of Biscay O.mxl",English,2.2,88,40,0.366666666666667,0.30680121272085,36.6611932129174,0.733333333333333,41,0.465909090909091,,,,
The Ugly Duckling,Frank Loesser,2012,"tribal, chiptune, abstract electronic, noise, minimal, electro, electronic, power electronics, experimental, abstract",Wikifonia/Frank Loesser - The Ugly Duckling.mxl,English,1.03571428571429,87,84,0.631147540983607,0.620031988494343,27.9291251384275,1.79508196721311,37,0.425287356321839,,,,
Lover,Richard Rodgers,2013,swing,"Wikifonia/Richard Rodgers, Lorenz Hart - Lover.mxl",No Lyrics,0.661458333333333,127,192,1.01612903225806,0.944570258158697,18.8359788359788,1.78494623655914,48,0.377952755905512,,,,
Sz?lr?l legeljetek,Hungarian folk song,1996,Desconocido,Wikifonia/Hungarian folk song - Sz?lr?l legeljetek.mxl,Hungarian,1.6875,27,16,0.576923076923077,0.180400606147055,17.948717948718,,11,0.407407407407407,,,,
Flight Of The Bumblebee,Nikolai Rimsky-Korsakov,2017,Desconocido,Wikifonia/Nikolai Rimsky-Korsakov - Flight Of The Bumblebee.mxl,French,3.76732673267327,761,202,0.229357798165138,0.132799947699212,1.57894736842105,0.670871559633028,50,0.0657030223390276,,,,
I Find No Fault In Him,Andrae Crouch,1990,Desconocido,Wikifonia/Andrae Crouch - I Find No Fault In Him.mxl,English,0.6875,99,144,0.909677419354839,0.913114075730172,37.201166180758,1.74193548387097,50,0.505050505050505,,,,
Christmas in Killarney,John Redmond,1951,"christmas music, rock, holiday, christmas/holiday, pop, classic pop vocals, traditional pop, vocal, country, country pop, country rock","Wikifonia/John Redmond, James Cavanaugh, Frank Weldon - Christmas in Killarney.mxl",English,1.7125,137,80,0.435754189944134,0.354627613203893,15.3921568627451,1.13966480446927,37,0.27007299270073,,,,
The Man That Got Away,Harold Arlen,1954,Desconocido,"Wikifonia/Harold Arlen, Ira Gershwin - The Man That Got Away.mxl",English,0.956140350877193,218,228,0.722950819672131,0.746407082697117,30.8478569696129,1.44262295081967,88,0.403669724770642,,,,
Blue Grass Waltz,Tommy Jones,2013,Desconocido,"Wikifonia/Tommy Jones, Pee Wee King - Blue Grass Waltz.mxl",English,0.797979797979798,79,99,1.04255319148936,0.753218535396124,41.3064713064713,3.8936170212766,39,0.493670886075949,,,,
Something Good,Richard Rodgers,2008,musical,Wikifonia/Richard Rodgers - Something Good.mxl,English,0.585106382978723,110,188,1.16025641025641,1.09484101920357,38.0944437825171,2.21794871794872,47,0.427272727272727,,,,
The Rose Of Allendale,.onbekend,Desconocido,"irish folk, drinking songs, celtic, traditional irish folk, international, folk","Wikifonia/.onbekend, onbekend - The Rose Of Allendale.mxl",No Lyrics,0.135231316725979,38,281,1.57142857142857,0.932179226093143,12.6126126126126,3.09774436090226,13,0.342105263157895,,,,
My Melancholy Baby,Ernie Burnett,Desconocido,Desconocido,"Wikifonia/Ernie Burnett, George A. Norton - My Melancholy Baby.mxl",English,1.23484848484848,163,132,0.567685589519651,0.569228672027959,34.8148148148148,1.117903930131,49,0.300613496932515,,,,
A Broken Doll,Clifford Harris & Jas. W. Tate,2022,"pop rock, rock, pop, europop, pop soul",Wikifonia/Clifford Harris & Jas. W. Tate - A Broken Doll.mxl,English,0.682170542635659,88,129,1.21359223300971,0.941497314361217,30.8812260536399,2.27184466019417,32,0.363636363636364,,,,
The Tennessee Wig-Walk,N.Gimbel,2023,Desconocido,"Wikifonia/N.Gimbel, L. Coleman - The Tennessee Wig-Walk.mxl",English,1.22115384615385,127,104,0.626582278481013,0.473796639802858,32.4867724867725,1.82278481012658,49,0.385826771653543,,,,
Czardas,V. Monti,Desconocido,"afro-cuban, folk metal, jazz, classical, latin, latin jazz, neoclassicism, post-modern, metal, heavy metal",Wikifonia/V. Monti - Czardas.mxl,No Lyrics,2.27669902912621,469,206,0.38235294117647,0.39437770503764,26.4326676472426,0.724857685009488,113,0.240938166311301,,,,
Chicago,Fred Fisher,2012,Desconocido,Wikifonia/Fred Fisher - Chicago.mxl,English,0.942857142857143,132,140,0.757062146892655,0.666187704993612,27.4615291409185,2.11016949152542,51,0.386363636363636,,,,
Yellow Bird,Norman Luboff,1958,Desconocido,"Wikifonia/Norman Luboff, Marilyn Keith, Alan Bergman - Yellow Bird.mxl",English,0.758064516129032,94,124,0.952380952380952,1.05489894842265,27.110428400751,1.86507936507937,42,0.446808510638298,,,,
Sous le ciel de Paris (under Paris skies),Hubert Giraud,1957,Desconocido,"Wikifonia/Hubert Giraud, Jaen Drejac, Kim Gannon - Sous le ciel de Paris (under Paris skies).mxl",French,0.630252100840336,225,357,1.24210526315789,1.01790072387071,23.0952380952381,2.33684210526316,66,0.293333333333333,,,,
Upper Manhattan Medical Group,Billy Strayhorn,2020,Desconocido,Wikifonia/Billy Strayhorn - Upper Manhattan Medical Group.mxl,No Lyrics,0.65,91,140,1.09677419354839,1.15704495808631,34.4761164761165,2.16129032258064,48,0.527472527472527,,,,
That's All I Want From You,M Rotha (Fritz Rotter),2012,"early pop, pop",Wikifonia/M Rotha (Fritz Rotter) - That's All I Want From You.mxl,English,1.53571428571429,129,84,0.446927374301676,0.386546159304415,7.36111111111111,0.865921787709497,36,0.27906976744186,,,,
Azabache,Enrique Francini,2008,Desconocido,Wikifonia/Enrique Francini - Azabache.mxl,No Lyrics,0.916,229,250,0.869257950530035,0.868902366295606,20.1559454191033,2.24204946996466,71,0.310043668122271,,,,
Cry,Churchill  Kohlman,Desconocido,"pop, pop rock, rock",Wikifonia/Churchill  Kohlman - Cry.mxl,English,0.742424242424242,98,132,0.906474820143885,0.984718389652559,33.4904270986745,1.76978417266187,37,0.377551020408163,,,,
She's Like the Wind,Patrick Swayze,1987,"pop rock, film- und fernsehmusik, soundtracks, sad, oldies, soft rock, movie soundtrack, ballads, soundtrack, ballad, classics, aor, emotional, old, musical, rock, pop, dirty dancing, love, male solo artists, love songs, soul, patrick swayze - dirty dancing, adult contemporary, male vocalists, top artists, 80s, chill",Wikifonia/Patrick Swayze - She's Like the Wind.mxl,English,1.45962732919255,235,161,0.551724137931034,0.904481126286318,31.3892280558947,0.902586206896552,74,0.314893617021277,,,,
Dolphin Dance,Herbie Hancock,1965,"hard bop, jazz rock, jazz, modal music, acid jazz, standards, progressive electronic, jazz funk, post-bop, jazz-funk, fusion, avant-garde jazz, jazz instrument, jazz fusion, funk, piano jazz",Wikifonia/Herbie Hancock - Dolphin Dance.mxl,No Lyrics,0.677631578947368,103,152,1.140625,1.35263334665611,37.3925203336968,1.7890625,53,0.514563106796116,,,,
Love Makes The World Go Round,Bob Merrill,1986,"américain, dance pop, pop, pop/rock, contemporary pop/rock, synth-pop, adult contemporary, disco, electronic, dance/electronic, dance-pop",Wikifonia/Bob Merrill - Love Makes The World Go Round.mxl,English,0.604166666666667,58,96,1.17721518987342,1.03434065919451,41.4035087719298,3.34177215189873,28,0.482758620689655,,,,
Sing We Now Of Christmas,Traditional French Carol,2018,Desconocido,Wikifonia/Traditional French Carol - Sing We Now Of Christmas.mxl,English,0.71875,46,64,0.821917808219178,0.885073571021767,49.925925925926,2.46575342465753,26,0.565217391304348,,,,
Chromatic and Chorale,R.C.O Lomboy,Desconocido,Desconocido,Wikifonia/R.C.O Lomboy - Chromatic and Chorale.mxl,No Lyrics,1.46,146,100,0.675862068965517,0.369207139705494,28.9655172413793,4.73103448275862,45,0.308219178082192,,,,
Hi-Heel Sneakers,Tommy Tucker,1964,"r&b, pop/rock",Wikifonia/Tommy Tucker - Hi-Heel Sneakers.mxl,English,0.96,48,50,0.924528301886793,1.47988470488922,18.1560283687943,2.0377358490566,19,0.395833333333333,,,,
Ballad for Trane,Kenny Werner,2022,"hard bop, cool jazz, jazz, bebop, post-bop, instrumental jazz, contemporary jazz",Wikifonia/Kenny Werner - Ballad for Trane.mxl,No Lyrics,1.21590909090909,107,88,0.651162790697674,0.766138977050195,56.9999958696728,1.11886304909561,64,0.598130841121495,,,,
Approaching Lavender,Gordon Lightfoot,1970,folk,Wikifonia/Gordon Lightfoot - Approaching Lavender.mxl,English,0.767605633802817,218,284,1.01086956521739,0.927571613908486,16.0880696364567,1.84057971014493,46,0.211009174311927,,,,
The last time I saw Paris,Jerome Kern,2005,soundtrack,"Wikifonia/Jerome Kern, Oscar Hammerstein II - The last time I saw Paris.mxl",English,0.75,111,148,0.95,0.727765660870899,21.7748917748918,2.85,34,0.306306306306306,,,,
Peg O' My Heart,Fred Fisher,2000,easy listening,"Wikifonia/Fred Fisher, Alfred Bryan - Peg O' My Heart.mxl",English,1.13235294117647,77,68,0.666666666666667,0.636014063436406,36.7251461988304,1.29166666666667,28,0.363636363636364,,,,
A Beautiful Lady In Blue,J. Fred Coots,1991,"score, soundtrack","Wikifonia/J. Fred Coots, Sam M. Lewis - A Beautiful Lady In Blue.mxl",English,0.742971887550201,185,249,1.02928870292887,0.866134052549226,29.0579710144927,4.03347280334728,57,0.308108108108108,,,,
Linger Awhile,Vincent Rose,Desconocido,instrumental,"Wikifonia/Vincent Rose, Harry Owens - Linger Awhile.mxl",English,0.471428571428571,66,140,1.35714285714286,1.07142857142857,16.8205128205128,2.69387755102041,21,0.318181818181818,,,,
Little Grey Home In The West,Hermann Lohr,Desconocido,Desconocido,"Wikifonia/Hermann Lohr, D. Eardley-Wilmot - Little Grey Home In The West.mxl",English,0.833333333333333,90,108,0.873949579831933,0.692755087244537,15.8801498127341,1.74789915966387,23,0.255555555555556,,,,
Home,Alan Chang,2020,"neo-traditionalist country, contemporary country, new traditionalist, country","Wikifonia/Alan Chang, Amy Foster-Gillies, Michael Buble - Home.mxl",English,1.64646464646465,326,198,0.472154963680387,0.696690606835,37.3388128211659,0.873486682808716,117,0.358895705521472,,,,
This Nearly Was Mine,Richard Rodgers,2002,Desconocido,"Wikifonia/Richard Rodgers, Oscar Hammerstein II - This Nearly Was Mine.mxl",English,0.56140350877193,64,114,1.14432989690722,1.15088214235908,47.3469387755102,2.12371134020619,34,0.53125,,,,
China Doll,unknown,1993,"jazz, rock, soft rock",Wikifonia/unknown - China Doll.mxl,English,1.16666666666667,84,72,0.696078431372549,0.390806498588132,10.4417670682731,2.08823529411765,27,0.321428571428571,,,,
LA DAME BLANCHE DE L' ALBARINE,Michel PLATRE,2012,"techno, elektro, rock, conscious hip hop, house, hip hop, idm, minimal, metal, symphonic black metal, electronic, black metal",Wikifonia/Michel PLATRE - LA DAME BLANCHE DE L' ALBARINE.mxl,No Lyrics,0.614583333333333,59,96,1.60344827586207,0.717746837810298,21.9540229885057,3.20689655172414,24,0.406779661016949,,,,
The Most Wonderful Day Of The Year,Johnny Marks,1986,"christmas music, rock, soundtrack, jazz, holiday, christmas/holiday, classical, pop, christmas, children's music, musical",Wikifonia/Johnny Marks - The Most Wonderful Day Of The Year.mxl,English,0.722222222222222,117,162,0.957317073170732,0.845364762922748,16.8965517241379,2.85365853658537,38,0.324786324786325,,,,
"Scions, Scions, Scions du bois",Traditionnel,2004,Folk,"Wikifonia/Traditionnel - Scions, Scions, Scions du bois.mxl",French,1.45833333333333,35,24,0.676470588235294,0.238942306018705,21.5686274509804,2.02941176470588,16,0.457142857142857,,,,
Hernando's Hideaway,Richard Adler,2001,"jazz, big band","Wikifonia/Richard Adler, Jerry Ross - Hernando's Hideaway.mxl",English,1.2,198,165,0.682008368200837,0.557218270309574,19.047619047619,0.9581589958159,61,0.308080808080808,,,,
The Galway Girl,Steve Earle,2000,"rock, folk rock, alternative country, country, celtic, folk, southern rock, americana, traditional country, bluegrass, country rock",Wikifonia/Steve Earle - The Galway Girl.mxl,No Lyrics,1.265625,81,64,0.7625,0.257896135424063,29.0833333333333,4.575,32,0.395061728395062,,,,
The Ring,Edward R. White,2019,"r&b, electronic, rock, downtempo","Wikifonia/Edward R. White, Jack Wolf Fine, Mack Wolfson - The Ring.mxl",English,0.816901408450704,116,142,0.97887323943662,0.686574574175007,28.1407867494824,1.90140845070423,45,0.387931034482759,,,,
Follow me,John Denver,1970,"psychedelic, folk-rock, rock, soft rock, singer/songwriter, classic country, am pop, pop/rock, country, folk, country pop, americana, country rock",Wikifonia/John Denver - Follow me.mxl,English,0.76530612244898,150,196,0.989583333333333,0.922742647250877,26.0199308521456,2.96875,62,0.413333333333333,,,,
High noon,Dimitri Tiomkin,1989,"contemporary classical, classical, score, modern classical","Wikifonia/Dimitri Tiomkin, Ned Washington - High noon.mxl",English,0.606666666666667,182,300,1.27586206896552,1.16679052057602,38.4846093133386,2.3448275862069,66,0.362637362637363,,,,
Do I Worry?,Bobby Worth,1976,soul,"Wikifonia/Bobby Worth, Stanley Cowan - Do I Worry? .mxl",English,1.2125,97,80,0.544776119402985,0.570183765984184,21.9705988455988,1.08955223880597,38,0.391752577319588,,,,
All You Need Is Love,John Lennon,Desconocido,"rock, pop, synth-pop, electronic, new wave","Wikifonia/John Lennon, Paul McCartney - All You Need Is Love.mxl",English,0.628205128205128,98,156,1.4009009009009,2.05935186874621,27.7565046637212,1.63063063063063,42,0.428571428571429,,,,
As I Have Done For You,Dan Schutte,Desconocido,Desconocido,"Wikifonia/Dan Schutte, Based On John 13-16 - As I Have Done For You.mxl",English,0.84375,54,64,0.861111111111111,0.737027731190089,42.3539982030548,2.39583333333333,29,0.537037037037037,,,,
You're A Grand Old Flag,George M. Cohen,2001,Desconocido,Wikifonia/George M. Cohen - You're A Grand Old Flag.mxl,English,1.14285714285714,80,70,0.458904109589041,0.527519555292492,33.2007233273056,1.30479452054795,39,0.4875,,,,
WHEN YOU WERE YOUNG,The Killers,Desconocido,Desconocido,Wikifonia/The Killers - WHEN YOU WERE YOUNG.mxl,English,1.09615384615385,285,260,0.703296703296703,0.768663666763348,30.2772777012955,1.68956043956044,94,0.329824561403509,,,,
I Hear Music,Burton Lane,2004,Desconocido,"Wikifonia/Burton Lane, Frank Loesser - I Hear Music.mxl",English,0.827380952380952,139,168,0.789855072463768,0.857219118240587,30.4717987326683,1.51690821256039,66,0.474820143884892,,,,
Django,John Lewis,1998,"jazz, cool jazz",Wikifonia/John Lewis - Django.mxl,No Lyrics,0.864583333333333,166,192,0.845132743362832,0.528311913507941,3.001443001443,2.38938053097345,40,0.240963855421687,,,,
Silver Threads Among The Gold,Hart Pease Danks,1968,"rock, rock and roll, jazz, ragtime, country, blues rock","Wikifonia/Hart Pease Danks, Eben Eugene Rexford - Silver Threads Among The Gold.mxl",English,0.953125,122,128,0.794871794871795,0.914400102617015,29.5202318342814,1.55128205128205,41,0.336065573770492,,,,
